,Gender,Mobile_Verified,Filled_Form,Device_Type,Var5
5837,1,0,1,0,0
5838,0,0,1,1,1
5839,0,0,0,1,0
5840,0,0,0,0,0
5841,0,0,1,0,0
5842,1,1,1,1,1
5843,1,1,1,1,1
5844,0,0,1,1,0
5845,0,0,1,1,0
5846,1,1,1,1,1
5847,0,0,1,1,0
5848,0,0,1,1,0
5849,1,1,1,1,1
5850,0,0,0,1,0
5851,1,0,1,1,0
5852,0,0,0,1,0
5853,1,0,1,1,0
5854,0,0,1,1,1
5855,0,0,1,1,0
5856,1,0,0,0,0
5857,0,0,0,0,0
5858,0,0,1,1,0
5859,1,1,1,1,1
5860,0,0,1,0,0
5861,1,1,1,0,1
5862,0,0,1,1,0
5863,1,1,1,1,1
5864,0,0,1,1,0
5865,0,0,1,1,0
5866,1,0,0,0,0
5867,0,0,1,1,0
5868,0,0,1,0,0
5869,1,0,1,1,0
5870,1,1,1,1,0
5871,0,0,1,1,0
5872,0,0,0,0,0
5873,1,1,1,1,0
5874,1,1,1,0,1
5875,0,0,0,0,0
5876,1,1,1,1,1
5877,0,0,1,1,0
5878,0,0,1,1,0
5879,0,0,1,1,0
5880,0,0,0,1,0
5881,0,0,1,1,0
5882,0,0,1,1,0
5883,0,0,1,0,0
5884,1,0,0,0,0
5885,1,0,0,1,0
5886,1,0,1,1,0
5887,0,0,1,1,0
5888,0,0,1,1,0
5889,1,0,0,0,0
5890,1,1,1,1,0
5891,0,0,1,1,0
5892,1,1,1,1,1
5893,1,1,1,0,1
5894,0,0,0,1,0
5895,1,1,1,1,1
5896,1,1,1,1,1
5897,0,0,1,1,0
5898,1,1,1,0,1
5899,0,0,1,1,0
5900,0,0,1,1,0
5901,1,1,1,0,1
5902,1,1,1,0,1
5903,1,1,1,1,0
5904,1,1,1,1,0
5905,0,0,1,1,0
5906,0,0,0,1,0
5907,1,1,1,1,1
5908,1,1,1,1,1
5909,0,0,1,0,0
5910,0,0,0,1,0
5911,0,0,1,0,0
5912,0,0,0,1,0
5913,1,1,1,0,1
5914,0,0,1,1,0
5915,0,0,1,1,0
5916,0,0,1,1,0
5917,1,0,1,1,0
5918,1,1,1,1,1
5919,1,1,1,1,1
5920,0,0,0,1,0
5921,1,0,1,1,0
5922,1,1,1,1,0
5923,0,0,1,0,0
5924,0,0,1,1,0
5925,0,0,1,1,0
5926,1,1,1,1,1
5927,1,0,1,1,0
5928,1,1,1,1,1
5929,1,0,1,0,0
5930,1,1,1,1,1
5931,1,0,0,0,0
5932,0,0,0,0,0
5933,1,1,1,1,1
5934,0,0,0,0,0
5935,0,0,1,0,0
5936,0,0,0,0,0
5937,0,0,1,1,0
5938,1,0,1,0,0
5939,0,0,0,1,0
5940,0,0,1,1,0
5941,1,0,1,1,0
5942,1,1,1,1,0
5943,1,1,1,1,0
5944,1,1,1,1,1
5945,0,0,1,1,0
5946,1,1,1,1,0
5947,1,1,1,1,1
5948,1,1,1,1,1
5949,0,0,1,1,0
5950,0,0,1,1,0
5951,0,0,0,0,0
5952,0,0,1,0,0
5953,0,0,0,0,0
5954,1,1,1,1,0
5955,0,0,0,1,0
5956,0,0,0,0,0
5957,0,0,1,1,0
5958,1,1,1,0,1
5959,0,0,0,1,0
5960,1,1,1,1,1
5961,0,0,0,1,0
5962,0,0,1,1,0
5963,1,1,1,0,1
5964,0,0,1,0,0
5965,0,0,0,0,0
5966,0,0,1,0,0
5967,1,1,1,1,1
5968,0,0,1,1,0
5969,0,0,1,1,0
5970,0,0,1,1,0
5971,1,1,1,1,1
5972,0,0,0,0,0
5973,0,0,1,0,0
5974,1,1,1,1,1
5975,1,1,1,1,1
5976,0,0,1,0,0
5977,0,0,1,0,0
5978,0,0,1,1,0
5979,1,0,1,1,0
5980,0,0,1,1,0
5981,0,0,1,0,0
5982,1,0,0,1,0
5983,1,1,1,1,1
5984,1,1,1,1,1
5985,1,1,1,1,1
5986,1,0,1,0,0
5987,0,0,1,1,0
5988,1,1,1,1,1
5989,0,0,1,1,0
5990,0,0,1,1,0
5991,1,1,1,1,0
5992,0,0,0,0,0
5993,0,0,1,0,0
5994,1,1,1,1,1
5995,0,0,1,1,0
5996,0,0,1,1,1
5997,0,0,0,1,0
5998,1,1,1,1,1
5999,1,1,1,1,1
6000,1,1,1,1,1
6001,0,0,0,1,0
6002,0,0,1,1,0
6003,1,1,1,1,1
6004,1,1,1,0,1
6005,1,1,1,0,1
6006,0,0,0,0,0
6007,0,0,1,1,0
6008,0,0,1,1,0
6009,0,0,0,1,0
6010,0,0,1,1,0
6011,1,1,1,1,1
6012,0,0,0,1,0
6013,1,1,1,1,1
6014,0,0,1,1,0
6015,1,1,1,1,1
6016,1,1,1,1,0
6017,1,1,1,1,1
6018,1,1,1,0,1
6019,0,0,0,1,0
6020,1,1,1,1,1
6021,1,1,1,0,1
6022,1,1,1,0,1
6023,0,0,0,1,0
6024,0,0,1,1,1
6025,0,0,1,0,0
6026,0,0,1,1,0
6027,0,0,1,1,0
6028,0,0,0,1,0
6029,0,0,1,1,0
6030,1,1,1,1,0
6031,0,0,1,1,0
6032,0,0,1,0,0
6033,0,0,0,0,0
6034,0,0,0,0,0
6035,1,1,1,1,1
6036,0,0,1,0,0
6037,0,0,1,1,0
6038,1,1,1,1,1
6039,1,0,1,1,0
6040,0,0,1,1,1
6041,0,0,0,1,0
6042,0,0,1,1,0
6043,1,0,0,1,0
6044,0,0,1,1,1
6045,1,0,1,1,0
6046,0,0,1,0,0
6047,1,1,1,0,1
6048,0,0,1,0,0
6049,0,0,1,1,0
6050,1,1,1,0,1
6051,0,0,1,1,0
6052,1,0,1,0,0
6053,1,1,1,0,1
6054,0,0,0,0,0
6055,1,1,1,1,1
6056,1,1,1,1,1
6057,1,0,1,0,0
6058,1,1,1,0,1
6059,0,0,1,1,1
6060,0,0,1,0,0
6061,0,0,1,0,0
6062,0,0,1,1,0
6063,1,1,1,1,1
6064,0,0,1,1,0
6065,0,0,1,1,0
6066,0,0,1,1,0
6067,0,0,1,1,0
6068,1,0,0,0,0
6069,0,0,0,1,0
6070,1,1,1,1,1
6071,1,1,1,1,1
6072,0,0,0,1,0
6073,1,1,1,1,1
6074,0,0,1,1,0
6075,1,0,0,1,0
6076,0,0,1,0,0
6077,1,1,1,1,0
6078,0,0,1,1,0
6079,1,1,1,1,1
6080,0,0,0,0,0
6081,1,1,1,1,1
6082,0,0,1,1,0
6083,1,1,1,1,1
6084,1,1,1,1,1
6085,0,0,1,0,0
6086,0,0,0,1,0
6087,0,0,1,0,0
6088,0,0,1,0,0
6089,1,1,1,0,1
6090,1,0,1,0,0
6091,1,1,1,1,1
6092,0,0,1,1,0
6093,1,1,1,1,1
6094,0,0,1,1,0
6095,0,0,0,0,0
6096,1,1,1,1,1
6097,0,0,1,1,0
6098,0,0,1,1,0
6099,0,0,1,1,0
6100,1,1,1,0,1
6101,0,0,1,1,0
6102,1,0,1,1,0
6103,1,1,1,1,1
6104,0,0,1,1,0
6105,0,0,0,1,0
6106,0,0,0,0,0
6107,0,0,1,1,0
6108,1,1,1,1,1
6109,0,0,1,1,0
6110,1,0,1,1,0
6111,1,1,1,1,0
6112,1,1,1,1,1
6113,1,1,1,0,1
6114,1,1,1,1,1
6115,1,1,1,1,1
6116,1,0,1,1,0
6117,0,0,1,0,0
6118,0,0,1,1,0
6119,0,0,1,0,0
6120,0,0,1,1,0
6121,0,0,1,1,0
6122,0,0,1,1,0
6123,0,0,1,1,0
6124,1,1,1,1,0
6125,0,0,0,1,0
6126,0,0,1,1,0
6127,0,0,0,0,0
6128,1,0,0,1,0
6129,1,1,1,1,1
6130,0,0,1,0,0
6131,1,1,1,1,1
6132,1,1,1,1,0
6133,0,0,1,1,0
6134,1,1,1,1,1
6135,0,0,1,1,0
6136,0,0,0,0,0
6137,1,1,1,1,1
6138,0,0,0,1,0
6139,1,0,1,1,0
6140,0,0,1,1,1
6141,1,0,1,1,0
6142,0,0,1,1,0
6143,1,1,1,1,1
6144,0,0,0,1,0
6145,0,0,1,1,1
6146,1,1,1,1,1
6147,0,0,1,0,0
6148,0,0,0,1,0
6149,0,0,1,1,0
6150,1,1,1,1,1
6151,1,0,1,0,0
6152,1,0,0,0,0
6153,0,0,1,0,0
6154,1,0,1,1,0
6155,1,0,1,1,0
6156,1,1,1,1,1
6157,0,0,0,0,0
6158,1,1,1,1,1
6159,1,1,1,1,1
6160,0,0,1,0,0
6161,0,0,0,0,0
6162,0,0,1,1,0
6163,1,0,1,1,0
6164,0,0,1,1,1
6165,0,0,1,1,0
6166,1,1,1,1,1
6167,1,1,1,1,0
6168,0,0,1,1,0
6169,0,0,0,1,0
6170,0,0,0,1,0
6171,0,0,0,0,0
6172,0,0,1,0,0
6173,1,1,1,1,1
6174,0,0,0,1,0
6175,1,1,1,1,1
6176,0,0,1,1,0
6177,0,0,0,1,0
6178,0,0,1,0,0
6179,1,1,1,0,1
6180,1,1,1,1,1
6181,0,0,0,1,0
6182,1,1,1,1,1
6183,0,0,1,1,0
6184,1,1,1,1,1
6185,1,1,1,1,1
6186,0,0,0,1,0
6187,1,0,0,0,0
6188,0,0,1,0,0
6189,1,1,1,1,1
6190,1,1,1,1,1
6191,1,1,1,1,1
6192,1,1,1,1,1
6193,0,0,1,0,0
6194,1,1,1,0,1
6195,0,0,1,0,0
6196,0,0,1,1,0
6197,1,1,1,1,0
6198,0,0,0,0,0
6199,1,1,1,1,1
6200,0,0,1,1,0
6201,0,0,0,0,0
6202,0,0,1,0,0
6203,0,0,1,1,0
6204,0,0,0,1,0
6205,1,0,0,1,0
6206,0,0,1,1,0
6207,0,0,0,1,0
6208,0,0,0,0,0
6209,1,1,1,0,1
6210,0,0,0,1,0
6211,0,0,1,1,0
6212,1,0,0,0,0
6213,1,1,1,1,0
6214,1,1,1,1,1
6215,1,1,1,1,1
6216,0,0,1,1,0
6217,0,0,1,0,0
6218,0,0,0,1,0
6219,1,1,1,1,1
6220,0,0,1,1,0
6221,0,0,1,0,0
6222,0,0,1,1,0
6223,0,0,1,1,0
6224,1,1,1,1,1
6225,1,0,0,0,0
6226,0,0,1,1,0
6227,0,0,1,1,0
6228,0,0,1,1,0
6229,1,1,1,1,1
6230,1,1,1,1,0
6231,1,1,1,1,1
6232,1,0,0,1,0
6233,0,0,1,0,0
6234,1,0,1,0,0
6235,0,0,0,0,0
6236,1,1,1,0,1
6237,1,0,1,0,0
6238,0,0,0,0,0
6239,0,0,0,0,0
6240,0,0,1,1,1
6241,1,0,1,1,0
6242,0,0,1,1,0
6243,1,1,1,1,1
6244,1,1,1,1,1
6245,0,0,0,0,0
6246,0,0,0,1,0
6247,1,1,1,1,1
6248,0,0,0,0,0
6249,1,1,1,1,1
6250,1,1,1,1,1
6251,0,0,1,1,0
6252,1,1,1,1,1
6253,1,1,1,0,1
6254,1,0,1,1,0
6255,1,1,1,1,1
6256,1,1,1,1,0
6257,1,0,1,1,0
6258,1,0,1,1,0
6259,1,1,1,1,1
6260,0,0,1,1,0
6261,0,0,0,0,0
6262,0,0,1,1,0
6263,0,0,1,1,0
6264,0,0,1,1,0
6265,0,0,1,1,0
6266,0,0,1,1,0
6267,0,0,1,1,0
6268,0,0,1,1,0
6269,0,0,1,1,1
6270,1,1,1,1,1
6271,0,0,0,0,0
6272,1,1,1,1,1
6273,0,0,0,1,0
6274,1,1,1,1,1
6275,1,0,0,0,0
6276,0,0,1,1,0
6277,0,0,1,1,1
6278,0,0,1,1,0
6279,0,0,1,1,0
6280,1,0,1,1,1
6281,0,0,0,0,0
6282,1,0,1,1,0
6283,0,0,1,1,0
6284,0,0,0,1,0
6285,0,0,0,1,0
6286,0,0,1,0,0
6287,0,0,1,1,1
6288,1,0,0,0,0
6289,0,0,1,1,0
6290,1,1,1,1,1
6291,1,1,1,1,1
6292,1,1,1,0,1
6293,0,0,1,1,0
6294,0,0,0,0,0
6295,1,1,1,0,1
6296,0,0,1,0,0
6297,0,0,1,0,0
6298,1,1,1,1,1
6299,0,0,1,1,0
6300,0,0,0,1,0
6301,0,0,1,1,0
6302,1,1,1,1,1
6303,1,0,1,1,0
6304,0,0,1,1,0
6305,0,0,0,1,0
6306,1,1,1,1,1
6307,0,0,1,1,0
6308,0,0,1,1,1
6309,0,0,1,1,0
6310,0,0,1,0,0
6311,1,1,1,0,1
6312,0,0,0,0,0
6313,1,1,1,1,1
6314,0,0,0,1,0
6315,0,0,1,0,0
6316,0,0,1,1,0
6317,1,1,1,1,1
6318,0,0,1,1,1
6319,0,0,1,0,0
6320,1,1,1,1,1
6321,1,1,1,1,1
6322,0,0,0,0,0
6323,0,0,0,0,0
6324,1,1,1,1,1
6325,0,0,0,0,0
6326,1,1,1,1,1
6327,0,0,0,0,0
6328,1,1,1,1,1
6329,1,0,0,1,0
6330,1,1,1,0,1
6331,0,0,0,0,0
6332,0,0,0,1,0
6333,0,0,1,0,0
6334,0,0,0,0,0
6335,1,1,1,1,1
6336,0,0,1,1,0
6337,0,0,1,1,0
6338,0,0,1,1,1
6339,1,0,1,1,0
6340,1,1,1,1,1
6341,0,0,1,1,0
6342,0,0,1,1,0
6343,0,0,1,0,0
6344,1,1,1,1,1
6345,0,0,0,0,0
6346,0,0,0,1,0
6347,1,1,1,1,1
6348,0,0,1,0,0
6349,0,0,1,1,0
6350,0,0,1,1,1
6351,0,0,1,1,1
6352,0,0,1,1,0
6353,1,1,1,1,1
6354,0,0,1,1,0
6355,0,0,1,1,0
6356,1,1,1,0,1
6357,1,0,1,1,0
6358,0,0,1,0,0
6359,0,0,0,0,0
6360,0,0,1,1,0
6361,1,0,1,1,0
6362,0,0,1,1,1
6363,1,1,1,1,0
6364,0,0,1,1,0
6365,0,0,1,1,0
6366,1,1,1,1,0
6367,1,1,1,1,1
6368,1,1,1,1,1
6369,1,1,1,1,0
6370,0,0,1,1,0
6371,0,0,1,1,0
6372,1,1,1,1,0
6373,0,0,1,0,0
6374,0,0,0,0,0
6375,1,1,1,1,1
6376,1,1,1,1,1
6377,0,0,0,0,0
6378,1,1,1,1,0
6379,0,0,0,0,0
6380,0,0,1,1,0
6381,0,0,1,1,0
6382,1,0,0,0,0
6383,0,0,1,1,0
6384,1,1,1,0,1
6385,1,1,1,1,0
6386,0,0,1,1,0
6387,0,0,1,1,0
6388,0,0,0,0,0
6389,0,0,1,1,0
6390,1,1,1,1,1
6391,1,1,1,1,1
6392,0,0,1,1,0
6393,0,0,1,0,0
6394,0,0,1,0,0
6395,1,1,1,1,1
6396,0,0,0,0,0
6397,1,1,1,1,1
6398,0,0,1,1,0
6399,1,1,1,1,1
6400,0,0,0,1,0
6401,0,0,1,1,0
6402,0,0,0,1,0
6403,0,0,0,0,0
6404,0,0,1,1,1
6405,0,0,0,0,0
6406,0,0,1,0,0
6407,0,0,1,1,0
6408,1,0,0,1,0
6409,0,0,1,1,0
6410,0,0,0,0,0
6411,0,0,1,0,0
6412,1,1,1,1,1
6413,1,1,1,0,1
6414,1,1,1,1,0
6415,0,0,1,1,0
6416,0,0,0,0,0
6417,0,0,1,1,0
6418,0,0,1,1,1
6419,1,1,1,0,1
6420,1,1,1,0,1
6421,0,0,1,1,0
6422,0,0,1,1,0
6423,1,1,1,0,1
6424,1,1,1,1,1
6425,0,0,1,1,0
6426,1,1,1,1,1
6427,1,1,1,1,1
6428,0,0,1,1,0
6429,0,0,1,1,0
6430,1,1,1,1,1
6431,0,0,1,1,0
6432,1,1,1,0,1
6433,0,0,1,0,0
6434,1,1,1,1,0
6435,1,1,1,1,0
6436,0,0,1,1,0
6437,0,0,1,1,0
6438,0,0,1,1,0
6439,0,0,0,0,0
6440,0,0,1,1,0
6441,1,0,0,0,0
6442,0,0,1,1,0
6443,1,1,1,1,1
6444,0,0,1,1,0
6445,0,0,1,1,0
6446,0,0,1,1,0
6447,0,0,1,0,0
6448,0,0,0,1,0
6449,1,1,1,1,0
6450,0,0,1,0,0
6451,0,0,1,1,0
6452,1,0,1,0,0
6453,0,0,1,0,0
6454,0,0,0,1,0
6455,0,0,1,0,0
6456,1,0,0,1,0
6457,1,1,1,1,1
6458,1,0,1,1,0
6459,1,1,1,1,1
6460,0,0,1,0,0
6461,0,0,0,1,0
6462,1,1,1,1,1
6463,0,0,0,0,0
6464,0,0,1,1,0
6465,0,0,1,0,0
6466,0,0,0,0,0
6467,0,0,0,1,0
6468,0,0,1,1,0
6469,0,0,1,1,0
6470,1,0,1,1,0
6471,0,0,1,1,0
6472,0,0,0,0,0
6473,1,1,1,1,0
6474,0,0,1,1,0
6475,1,0,1,0,0
6476,0,0,0,1,0
6477,1,1,1,1,0
6478,0,0,1,1,0
6479,0,0,1,1,0
6480,0,0,1,1,0
6481,0,0,1,1,0
6482,0,0,1,1,1
6483,1,1,1,1,1
6484,1,1,1,0,1
6485,1,1,1,1,1
6486,1,0,1,1,0
6487,0,0,1,0,0
6488,0,0,1,1,0
6489,0,0,1,1,0
6490,1,1,1,0,1
6491,0,0,0,1,0
6492,1,1,1,0,1
6493,1,1,1,1,1
6494,1,0,0,1,0
6495,0,0,1,1,1
6496,0,0,0,1,0
6497,0,0,1,0,0
6498,1,1,1,0,1
6499,1,1,1,0,1
6500,0,0,1,1,0
6501,0,0,1,1,0
6502,0,0,0,0,0
6503,0,0,0,1,0
6504,0,0,1,0,0
6505,0,0,1,1,0
6506,0,0,1,1,1
6507,0,0,0,1,0
6508,0,0,1,0,0
6509,1,1,1,1,0
6510,0,0,1,1,0
6511,1,1,1,1,1
6512,0,0,1,0,0
6513,1,0,1,1,0
6514,0,0,1,0,0
6515,0,0,1,1,0
6516,0,0,0,1,0
6517,1,1,1,1,0
6518,0,0,1,1,0
6519,0,0,1,1,0
6520,0,0,1,0,0
6521,1,0,0,0,0
6522,0,0,1,1,0
6523,0,0,1,1,0
6524,0,0,1,1,0
6525,0,0,1,1,0
6526,1,1,1,1,1
6527,1,1,1,0,1
6528,1,1,1,1,0
6529,0,0,0,0,0
6530,1,0,1,1,0
6531,1,1,1,1,1
6532,0,0,1,1,0
6533,1,1,1,1,1
6534,0,0,1,0,0
6535,1,1,1,1,1
6536,0,0,0,1,0
6537,0,0,1,1,0
6538,1,1,1,1,0
6539,0,0,1,1,1
6540,1,1,1,0,1
6541,1,1,1,1,1
6542,0,0,1,1,1
6543,0,0,1,1,0
6544,0,0,1,1,0
6545,1,1,1,1,1
6546,1,0,0,1,0
6547,1,1,1,1,1
6548,0,0,1,1,0
6549,1,1,1,1,0
6550,1,1,1,1,1
6551,0,0,1,1,1
6552,0,0,0,0,0
6553,1,1,1,1,1
6554,0,0,0,1,0
6555,0,0,1,1,0
6556,0,0,0,1,0
6557,1,1,1,0,1
6558,1,1,1,1,1
6559,0,0,1,1,0
6560,0,0,1,1,0
6561,1,1,1,1,1
6562,1,0,1,0,0
6563,0,0,0,0,0
6564,1,1,1,1,1
6565,0,0,0,0,0
6566,0,0,1,1,0
6567,0,0,0,1,0
6568,0,0,1,1,0
6569,0,0,1,0,0
6570,1,0,1,1,0
6571,0,0,1,1,0
6572,1,1,1,1,1
6573,1,1,1,1,1
6574,0,0,0,1,0
6575,0,0,1,1,0
6576,0,0,1,1,0
6577,1,1,1,1,1
6578,0,0,0,0,0
6579,0,0,1,1,0
6580,1,1,1,1,1
6581,1,1,1,1,1
6582,0,0,1,1,1
6583,0,0,1,0,0
6584,1,1,1,1,1
6585,0,0,0,0,0
6586,0,0,1,1,0
6587,0,0,0,1,0
6588,0,0,1,1,1
6589,1,1,1,1,0
6590,1,0,0,1,0
6591,0,0,0,0,0
6592,0,0,0,0,0
6593,1,1,1,1,1
6594,0,0,1,0,0
6595,0,0,1,1,0
6596,0,0,0,1,0
6597,0,0,1,0,0
6598,1,1,1,1,1
6599,0,0,0,0,0
6600,1,1,1,1,1
6601,0,0,1,1,1
6602,0,0,0,0,0
6603,0,0,0,0,0
6604,1,0,1,1,0
6605,0,0,1,1,1
6606,0,0,1,1,0
6607,0,0,1,0,0
6608,0,0,1,1,0
6609,0,0,0,1,0
6610,0,0,1,1,0
6611,1,1,1,0,1
6612,0,0,0,1,0
6613,0,0,0,0,0
6614,0,0,1,0,0
6615,0,0,0,1,0
6616,1,1,1,1,1
6617,1,1,1,1,1
6618,0,0,1,1,1
6619,1,1,1,1,0
6620,1,1,1,1,1
6621,0,0,0,0,0
6622,0,0,1,1,0
6623,0,0,1,0,0
6624,1,1,1,1,1
6625,1,1,1,1,1
6626,1,1,1,1,0
6627,0,0,0,0,0
6628,0,0,0,1,0
6629,0,0,1,0,0
6630,1,0,1,0,0
6631,1,1,1,1,1
6632,0,0,1,1,0
6633,0,0,1,0,0
6634,1,0,0,1,0
6635,0,0,1,1,0
6636,0,0,1,0,0
6637,0,0,0,1,0
6638,1,1,1,1,0
6639,1,1,1,1,1
6640,0,0,1,1,0
6641,1,1,1,1,0
6642,0,0,1,1,0
6643,0,0,1,1,1
6644,0,0,1,1,0
6645,0,0,1,1,0
6646,1,1,1,1,0
6647,0,0,1,1,0
6648,1,1,1,0,1
6649,0,0,0,1,0
6650,0,0,1,1,0
6651,1,1,1,1,1
6652,0,0,0,0,0
6653,1,1,1,1,1
6654,1,1,1,1,1
6655,1,1,1,1,0
6656,1,1,1,1,1
6657,1,1,1,1,1
6658,1,1,1,1,1
6659,1,1,1,0,1
6660,1,1,1,1,1
6661,0,0,0,0,0
6662,1,1,1,1,1
6663,1,1,1,1,1
6664,1,1,1,0,1
6665,1,1,1,1,1
6666,1,1,1,1,1
6667,0,0,1,0,0
6668,1,0,0,1,0
6669,1,1,1,1,1
6670,1,0,1,1,0
6671,1,1,1,1,1
6672,0,0,1,1,1
6673,1,1,1,1,1
6674,0,0,1,1,0
6675,1,1,1,1,0
6676,0,0,1,1,0
6677,1,1,1,1,1
6678,1,1,1,1,0
6679,0,0,1,1,0
6680,0,0,1,0,0
6681,0,0,1,0,0
6682,1,1,1,1,1
6683,0,0,0,1,0
6684,1,1,1,1,1
6685,0,0,1,1,0
6686,0,0,1,0,0
6687,0,0,0,0,0
6688,0,0,1,1,1
6689,1,0,1,0,0
6690,0,0,1,1,0
6691,1,1,1,1,0
6692,0,0,1,1,1
6693,0,0,1,0,0
6694,1,1,1,1,1
6695,0,0,1,1,0
6696,0,0,1,1,0
6697,1,1,1,1,1
6698,0,0,1,1,0
6699,0,0,0,0,0
6700,0,0,1,1,0
6701,1,0,0,0,0
6702,1,1,1,1,1
6703,0,0,1,1,0
6704,1,1,1,1,1
6705,0,0,1,1,0
6706,1,1,1,1,1
6707,0,0,1,1,0
6708,0,0,1,0,0
6709,0,0,1,1,1
6710,1,0,1,1,0
6711,0,0,0,0,0
6712,0,0,0,0,0
6713,0,0,0,1,0
6714,1,1,1,1,1
6715,1,1,1,1,1
6716,0,0,1,1,0
6717,0,0,0,1,0
6718,1,1,1,1,1
6719,1,1,1,0,1
6720,0,0,1,1,0
6721,1,0,1,1,0
6722,0,0,1,1,0
6723,1,1,1,1,1
6724,0,0,1,1,0
6725,1,1,1,1,1
6726,1,1,1,1,0
6727,1,1,1,1,0
6728,1,1,1,1,1
6729,0,0,1,1,0
6730,0,0,0,1,0
6731,1,1,1,0,1
6732,0,0,1,1,0
6733,0,0,1,0,0
6734,0,0,1,1,0
6735,1,1,1,0,1
6736,1,1,1,1,0
6737,0,0,1,1,0
6738,1,1,1,1,1
6739,0,0,1,0,0
6740,0,0,1,1,0
6741,0,0,1,1,0
6742,0,0,1,1,0
6743,1,1,1,1,0
6744,0,0,1,1,0
6745,1,1,1,1,1
6746,1,1,1,1,1
6747,1,1,1,1,1
6748,1,0,0,1,0
6749,1,1,1,1,0
6750,0,0,0,1,0
6751,0,0,1,1,0
6752,1,1,1,1,0
6753,1,1,1,1,1
6754,1,1,1,1,1
6755,0,0,1,1,0
6756,1,1,1,1,0
6757,0,0,0,0,0
6758,1,1,1,1,1
6759,0,0,1,0,0
6760,0,0,1,1,0
6761,1,1,1,1,0
6762,0,0,1,1,0
6763,1,1,1,0,1
6764,1,1,1,1,1
6765,1,1,1,1,1
6766,0,0,1,0,0
6767,0,0,0,0,0
6768,1,0,1,1,0
6769,0,0,1,1,0
6770,1,1,1,1,1
6771,0,0,0,0,0
6772,0,0,1,0,0
6773,1,1,1,1,1
6774,0,0,1,1,0
6775,0,0,0,0,0
6776,0,0,1,1,0
6777,0,0,1,1,0
6778,0,0,0,0,0
6779,0,0,1,0,0
6780,0,0,1,1,0
6781,1,1,1,1,1
6782,1,0,0,0,0
6783,1,0,0,0,0
6784,0,0,1,1,0
6785,1,1,1,1,1
6786,1,0,0,1,0
6787,0,0,1,1,0
6788,1,1,1,1,0
6789,0,0,1,1,0
6790,1,1,1,0,1
6791,0,0,0,1,0
6792,0,0,0,1,0
6793,0,0,1,1,0
6794,1,1,1,1,1
6795,0,0,0,1,0
6796,0,0,1,1,0
6797,0,0,1,1,0
6798,0,0,0,0,0
6799,0,0,1,1,0
6800,0,0,0,1,0
6801,0,0,1,1,0
6802,0,0,1,0,0
6803,1,1,1,1,1
6804,0,0,1,0,0
6805,1,0,1,1,0
6806,1,1,1,1,1
6807,1,1,1,1,1
6808,1,1,1,1,1
6809,1,1,1,1,1
6810,0,0,0,1,0
6811,0,0,1,0,0
6812,1,1,1,1,1
6813,0,0,0,1,0
6814,0,0,1,1,0
6815,1,1,1,0,1
6816,1,1,1,1,0
6817,1,1,1,1,1
6818,1,1,1,1,1
6819,0,0,1,1,0
6820,1,1,1,1,0
6821,1,1,1,1,1
6822,0,0,0,1,0
6823,1,1,1,1,0
6824,1,1,1,0,1
6825,1,1,1,1,1
6826,1,1,1,1,1
6827,1,1,1,1,1
6828,1,1,1,1,1
6829,0,0,1,1,0
6830,0,0,0,1,0
6831,1,1,1,1,1
6832,0,0,1,1,0
6833,1,1,1,1,1
6834,1,1,1,1,1
6835,1,1,1,1,1
6836,1,1,1,1,1
6837,1,1,1,1,1
6838,0,0,1,1,0
6839,1,1,1,1,1
6840,1,1,1,1,1
6841,1,1,1,1,1
6842,0,0,0,1,0
6843,0,0,0,0,0
6844,0,0,1,0,0
6845,1,1,1,1,1
6846,0,0,1,1,1
6847,1,1,1,1,1
6848,1,1,1,1,1
6849,1,1,1,0,1
6850,0,0,0,0,0
6851,0,0,1,1,0
6852,0,0,0,0,0
6853,0,0,1,1,0
6854,0,0,1,1,0
6855,0,0,1,1,0
6856,0,0,1,1,0
6857,0,0,0,1,0
6858,0,0,0,0,0
6859,0,0,1,1,0
6860,0,0,0,0,0
6861,0,0,0,1,0
6862,0,0,0,0,0
6863,0,0,1,1,0
6864,0,0,1,0,0
6865,1,1,1,1,1
6866,0,0,1,0,0
6867,0,0,1,1,0
6868,1,1,1,1,0
6869,0,0,0,0,0
6870,0,0,1,1,0
6871,0,0,1,1,1
6872,1,1,1,1,1
6873,1,1,1,1,1
6874,1,1,1,1,1
6875,0,0,0,0,0
6876,0,0,1,1,0
6877,0,0,1,1,0
6878,0,0,1,1,0
6879,1,1,1,1,1
6880,0,0,1,1,0
6881,1,1,1,1,1
6882,1,1,1,1,0
6883,0,0,1,1,0
6884,1,1,1,1,1
6885,1,1,1,1,1
6886,1,1,1,0,1
6887,0,0,0,0,0
6888,0,0,1,0,0
6889,0,0,1,1,0
6890,1,0,1,1,0
6891,0,0,0,0,0
6892,0,0,1,1,0
6893,1,1,1,1,1
6894,0,0,1,1,0
6895,1,1,1,0,1
6896,1,1,1,0,1
6897,0,0,0,1,0
6898,0,0,0,0,0
6899,0,0,1,1,0
6900,1,1,1,0,1
6901,0,0,1,1,0
6902,0,0,0,0,0
6903,1,1,1,0,1
6904,1,0,1,1,0
6905,1,1,1,1,0
6906,1,0,1,1,0
6907,1,0,0,1,0
6908,0,0,0,1,0
6909,0,0,1,0,0
6910,0,0,1,1,1
