,Age
19355,31.0
19356,21.0
19357,26.0
19358,27.0
19359,42.0
19360,30.0
19361,36.0
19362,63.0
19363,37.0
19364,29.0
19365,46.0
19366,23.0
19367,26.0
19368,53.0
19369,27.0
19370,27.0
19371,22.0
19372,29.0
19373,34.0
19374,31.0
19375,35.0
19376,32.0
19377,35.0
19378,29.0
19379,23.0
19380,35.0
19381,33.0
19382,28.0
19383,30.0
19384,26.0
19385,28.0
19386,30.0
19387,25.0
19388,26.0
19389,27.0
19390,35.0
19391,26.0
19392,30.0
19393,35.0
19394,29.0
19395,25.0
19396,43.0
19397,36.0
19398,29.0
19399,26.0
19400,26.0
19401,25.0
19402,25.0
19403,23.0
19404,25.0
19405,55.0
19406,28.0
19407,33.0
19408,31.0
19409,42.0
19410,28.0
19411,22.0
19412,29.0
19413,24.0
19414,21.0
19415,35.0
19416,25.0
19417,30.0
19418,32.0
19419,27.0
19420,24.0
19421,28.0
19422,53.0
19423,35.0
19424,35.0
19425,41.0
19426,50.0
19427,37.0
19428,23.0
19429,43.0
19430,26.0
19431,49.0
19432,25.0
19433,29.0
19434,25.0
19435,26.0
19436,54.0
19437,24.0
19438,29.0
19439,25.0
19440,41.0
19441,27.0
19442,29.0
19443,24.0
19444,34.0
19445,32.0
19446,33.0
19447,34.0
19448,28.0
19449,24.0
19450,33.0
19451,53.0
19452,36.0
19453,51.0
19454,22.0
19455,27.0
19456,48.0
19457,25.0
19458,52.0
19459,29.0
19460,37.0
19461,31.0
19462,30.0
19463,30.0
19464,27.0
19465,34.0
19466,30.0
19467,32.0
19468,31.0
19469,23.0
19470,27.0
19471,34.0
19472,30.0
19473,23.0
19474,52.0
19475,35.0
19476,25.0
19477,20.0
19478,30.0
19479,53.0
19480,26.0
19481,22.0
19482,24.0
19483,33.0
19484,31.0
19485,31.0
19486,27.0
19487,25.0
19488,30.0
19489,29.0
19490,34.0
19491,31.0
19492,35.0
19493,25.0
19494,27.0
19495,25.0
19496,32.0
19497,29.0
19498,25.0
19499,25.0
19500,28.0
19501,29.0
19502,43.0
19503,59.0
19504,28.0
19505,20.0
19506,27.0
19507,25.0
19508,36.0
19509,26.0
19510,26.0
19511,31.0
19512,33.0
19513,22.0
19514,58.0
19515,25.0
19516,29.0
19517,21.0
19518,25.0
19519,29.0
19520,28.0
19521,51.0
19522,31.0
19523,31.0
19524,29.0
19525,26.0
19526,32.0
19527,31.0
19528,30.0
19529,27.0
19530,25.0
19531,36.0
19532,26.0
19533,32.0
19534,38.0
19535,37.0
19536,25.0
19537,26.0
19538,28.0
19539,20.0
19540,53.0
19541,34.0
19542,24.0
19543,21.0
19544,33.0
19545,37.0
19546,23.0
19547,29.0
19548,47.0
19549,32.0
19550,30.0
19551,28.0
19552,23.0
19553,29.0
19554,24.0
19555,51.0
19556,41.0
19557,35.0
19558,25.0
19559,37.0
19560,32.0
19561,26.0
19562,34.0
19563,31.0
19564,34.0
19565,26.0
19566,33.0
19567,20.0
19568,31.0
19569,34.0
19570,25.0
19571,26.0
19572,32.0
19573,29.0
19574,34.0
19575,21.0
19576,30.0
19577,39.0
19578,26.0
19579,58.0
19580,47.0
19581,23.0
19582,32.0
19583,58.0
19584,28.0
19585,29.0
19586,31.0
19587,23.0
19588,30.0
19589,25.0
19590,27.0
19591,29.0
19592,28.0
19593,24.0
19594,28.0
19595,29.0
19596,35.0
19597,25.0
19598,32.0
19599,33.0
19600,33.0
19601,26.0
19602,26.0
19603,53.0
19604,33.0
19605,27.0
19606,26.0
19607,31.0
19608,51.0
19609,35.0
19610,30.0
19611,36.0
19612,42.0
19613,32.0
19614,37.0
19615,21.0
19616,24.0
19617,27.0
19618,29.0
19619,32.0
19620,37.0
19621,28.0
19622,25.0
19623,26.0
19624,29.0
19625,28.0
19626,31.0
19627,22.0
19628,29.0
19629,27.0
19630,35.0
19631,24.0
19632,29.0
19633,37.0
19634,47.0
19635,24.0
19636,18.0
19637,32.0
19638,51.0
19639,30.0
19640,51.0
19641,24.0
19642,53.0
19643,24.0
19644,34.0
19645,29.0
19646,29.0
19647,31.0
19648,28.0
19649,50.0
19650,33.0
19651,36.0
19652,26.0
19653,29.0
19654,23.0
19655,24.0
19656,30.0
19657,26.0
19658,37.0
19659,22.0
19660,33.0
19661,35.0
19662,25.0
19663,45.0
19664,33.0
19665,37.0
19666,26.0
19667,26.0
19668,28.0
19669,46.0
19670,19.0
19671,25.0
19672,28.0
19673,28.0
19674,25.0
19675,28.0
19676,41.0
19677,24.0
19678,39.0
19679,28.0
19680,39.0
19681,33.0
19682,27.0
19683,31.0
19684,24.0
19685,23.0
19686,38.0
19687,52.0
19688,28.0
19689,24.0
19690,29.0
19691,55.0
19692,26.0
19693,27.0
19694,23.0
19695,25.0
19696,39.0
19697,26.0
19698,27.0
19699,27.0
19700,27.0
19701,33.0
19702,27.0
19703,25.0
19704,26.0
19705,31.0
19706,21.0
19707,29.0
19708,22.0
19709,35.0
19710,28.0
19711,36.0
19712,25.0
19713,27.0
19714,25.0
19715,24.0
19716,26.0
19717,36.0
19718,38.0
19719,23.0
19720,32.0
19721,20.0
19722,25.0
19723,32.0
19724,27.0
19725,27.0
19726,36.0
19727,26.0
19728,35.0
19729,23.0
19730,41.0
19731,25.0
19732,31.0
19733,25.0
19734,41.0
19735,30.0
19736,30.0
19737,27.0
19738,23.0
19739,27.0
19740,35.0
19741,25.0
19742,32.0
19743,29.0
19744,30.0
19745,27.0
19746,27.0
19747,21.0
19748,28.0
19749,29.0
19750,30.0
19751,22.0
19752,27.0
19753,30.0
19754,28.0
19755,31.0
19756,41.0
19757,30.0
19758,26.0
19759,30.0
19760,32.0
19761,45.0
19762,29.0
19763,39.0
19764,23.0
19765,29.0
19766,31.0
19767,29.0
19768,39.0
19769,37.0
19770,27.0
19771,30.0
19772,27.0
19773,31.0
19774,49.0
19775,33.0
19776,37.0
19777,35.0
19778,26.0
19779,29.0
19780,32.0
19781,26.0
19782,35.0
19783,43.0
19784,27.0
19785,31.0
19786,25.0
19787,23.0
19788,25.0
19789,29.0
19790,25.0
19791,29.0
19792,46.0
19793,26.0
19794,50.0
19795,30.0
19796,50.0
19797,38.0
19798,47.0
19799,35.0
19800,31.0
19801,24.0
19802,46.0
19803,27.0
19804,31.0
19805,29.0
19806,30.0
19807,35.0
19808,28.0
19809,28.0
19810,44.0
19811,25.0
19812,35.0
19813,31.0
19814,32.0
19815,25.0
19816,38.0
19817,29.0
19818,39.0
19819,23.0
19820,40.0
19821,28.0
19822,28.0
19823,37.0
19824,37.0
19825,27.0
19826,28.0
19827,24.0
19828,47.0
19829,33.0
19830,36.0
19831,35.0
19832,43.0
19833,28.0
19834,40.0
19835,27.0
19836,30.0
19837,23.0
19838,33.0
19839,26.0
19840,29.0
19841,38.0
19842,26.0
19843,46.0
19844,24.0
19845,30.0
19846,29.0
19847,24.0
19848,28.0
19849,24.0
19850,42.0
19851,25.0
19852,26.0
19853,31.0
19854,26.0
19855,38.0
19856,24.0
19857,28.0
19858,28.0
19859,39.0
19860,25.0
19861,32.0
19862,24.0
19863,28.0
19864,29.0
19865,26.0
19866,34.0
19867,40.0
19868,38.0
19869,25.0
19870,27.0
19871,33.0
19872,26.0
19873,27.0
19874,30.0
19875,40.0
19876,38.0
19877,25.0
19878,23.0
19879,27.0
19880,31.0
19881,40.0
19882,49.0
19883,37.0
19884,31.0
19885,52.0
19886,33.0
19887,37.0
19888,30.0
19889,26.0
19890,33.0
19891,28.0
19892,34.0
19893,38.0
19894,25.0
19895,29.0
19896,24.0
19897,26.0
19898,37.0
19899,27.0
19900,31.0
19901,40.0
19902,31.0
19903,34.0
19904,24.0
19905,28.0
19906,27.0
19907,36.0
19908,31.0
19909,29.0
19910,25.0
19911,25.0
19912,35.0
19913,32.0
19914,25.0
19915,32.0
19916,35.0
19917,44.0
19918,50.0
19919,29.0
19920,35.0
19921,22.0
19922,30.0
19923,32.0
19924,26.0
19925,30.0
19926,31.0
19927,26.0
19928,33.0
19929,27.0
19930,31.0
19931,30.0
19932,27.0
19933,27.0
19934,30.0
19935,27.0
19936,23.0
19937,25.0
19938,33.0
19939,33.0
19940,22.0
19941,33.0
19942,25.0
19943,30.0
19944,26.0
19945,50.0
19946,31.0
19947,34.0
19948,26.0
19949,26.0
19950,43.0
19951,38.0
19952,27.0
19953,29.0
19954,24.0
19955,37.0
19956,27.0
19957,26.0
19958,32.0
19959,25.0
19960,30.0
19961,35.0
19962,30.0
19963,34.0
19964,30.0
19965,28.0
19966,31.0
19967,41.0
19968,32.0
19969,27.0
19970,34.0
19971,27.0
19972,26.0
19973,25.0
19974,29.0
19975,26.0
19976,31.0
19977,31.0
19978,36.0
19979,54.0
19980,26.0
19981,41.0
19982,24.0
19983,25.0
19984,23.0
19985,38.0
19986,35.0
19987,21.0
19988,37.0
19989,34.0
19990,30.0
19991,28.0
19992,30.0
19993,45.0
19994,32.0
19995,28.0
19996,30.0
19997,35.0
19998,28.0
19999,28.0
20000,31.0
20001,29.0
20002,60.0
20003,26.0
20004,42.0
20005,30.0
20006,26.0
20007,29.0
20008,36.0
20009,28.0
20010,28.0
20011,24.0
20012,32.0
20013,33.0
20014,30.0
20015,28.0
20016,45.0
20017,45.0
20018,23.0
20019,25.0
20020,37.0
20021,30.0
20022,28.0
20023,26.0
20024,28.0
20025,54.0
20026,24.0
20027,39.0
20028,30.0
20029,27.0
20030,51.0
20031,42.0
20032,42.0
20033,33.0
20034,27.0
20035,26.0
20036,32.0
20037,25.0
20038,27.0
20039,28.0
20040,22.0
20041,27.0
20042,24.0
20043,18.0
20044,34.0
20045,39.0
20046,23.0
20047,32.0
20048,32.0
20049,28.0
20050,34.0
20051,29.0
20052,29.0
20053,30.0
20054,32.0
20055,38.0
20056,28.0
20057,34.0
20058,24.0
20059,29.0
20060,27.0
20061,44.0
20062,31.0
20063,34.0
20064,39.0
20065,26.0
20066,24.0
20067,27.0
20068,27.0
20069,30.0
20070,59.0
20071,28.0
20072,32.0
20073,31.0
20074,33.0
20075,46.0
20076,31.0
20077,32.0
20078,26.0
20079,33.0
20080,31.0
20081,31.0
20082,26.0
20083,33.0
20084,40.0
20085,27.0
20086,28.0
20087,28.0
20088,26.0
20089,33.0
20090,26.0
20091,30.0
20092,26.0
20093,27.0
20094,37.0
20095,44.0
20096,34.0
20097,23.0
20098,31.0
20099,23.0
20100,34.0
20101,26.0
20102,36.0
20103,32.0
20104,27.0
20105,26.0
20106,34.0
20107,26.0
20108,45.0
20109,53.0
20110,32.0
20111,34.0
20112,58.0
20113,22.0
20114,28.0
20115,37.0
20116,25.0
20117,38.0
20118,24.0
20119,26.0
20120,23.0
20121,52.0
20122,27.0
20123,26.0
20124,33.0
20125,41.0
20126,27.0
20127,27.0
20128,29.0
20129,40.0
20130,26.0
20131,38.0
20132,41.0
20133,56.0
20134,30.0
20135,35.0
20136,27.0
20137,27.0
20138,29.0
20139,35.0
20140,23.0
20141,26.0
20142,30.0
20143,32.0
20144,25.0
20145,33.0
20146,29.0
20147,31.0
20148,32.0
20149,24.0
20150,26.0
20151,24.0
20152,35.0
20153,30.0
20154,23.0
20155,23.0
20156,32.0
20157,32.0
20158,23.0
20159,29.0
20160,28.0
20161,32.0
20162,27.0
20163,27.0
20164,29.0
20165,29.0
20166,29.0
20167,38.0
20168,18.0
20169,45.0
20170,52.0
20171,29.0
20172,32.0
20173,32.0
20174,28.0
20175,35.0
20176,36.0
20177,37.0
20178,33.0
20179,39.0
20180,26.0
20181,27.0
20182,26.0
20183,23.0
20184,50.0
20185,27.0
20186,28.0
20187,22.0
20188,31.0
20189,24.0
20190,32.0
20191,22.0
20192,36.0
20193,31.0
20194,32.0
20195,26.0
20196,26.0
20197,40.0
20198,27.0
20199,35.0
20200,23.0
20201,29.0
20202,25.0
20203,36.0
20204,31.0
20205,33.0
20206,34.0
20207,37.0
20208,28.0
20209,33.0
20210,37.0
20211,23.0
20212,37.0
20213,30.0
20214,36.0
20215,27.0
20216,49.0
20217,27.0
20218,28.0
20219,25.0
20220,25.0
20221,23.0
20222,23.0
20223,35.0
20224,21.0
20225,30.0
20226,32.0
20227,29.0
20228,33.0
20229,23.0
20230,18.0
20231,25.0
20232,26.0
20233,54.0
20234,52.0
20235,32.0
20236,29.0
20237,22.0
20238,31.0
20239,26.0
20240,30.0
20241,35.0
20242,30.0
20243,37.0
20244,32.0
20245,36.0
20246,27.0
20247,36.0
20248,49.0
20249,35.0
20250,43.0
20251,26.0
20252,21.0
20253,24.0
20254,23.0
20255,20.0
20256,25.0
20257,35.0
20258,27.0
20259,35.0
20260,25.0
20261,31.0
20262,46.0
20263,33.0
20264,28.0
20265,48.0
20266,37.0
20267,25.0
20268,27.0
20269,22.0
20270,37.0
20271,23.0
20272,39.0
20273,29.0
20274,20.0
20275,24.0
20276,41.0
20277,26.0
20278,26.0
20279,35.0
20280,31.0
20281,26.0
20282,32.0
20283,26.0
20284,24.0
20285,33.0
20286,38.0
20287,46.0
20288,38.0
20289,41.0
20290,48.0
20291,36.0
20292,32.0
20293,28.0
20294,28.0
20295,31.0
20296,33.0
20297,26.0
20298,34.0
20299,38.0
20300,20.0
20301,33.0
20302,27.0
20303,35.0
20304,30.0
20305,28.0
20306,31.0
20307,31.0
20308,30.0
20309,42.0
20310,31.0
20311,24.0
20312,27.0
20313,35.0
20314,25.0
20315,28.0
20316,30.0
20317,36.0
20318,46.0
20319,22.0
20320,26.0
20321,28.0
20322,24.0
20323,26.0
20324,30.0
20325,26.0
20326,36.0
20327,30.0
20328,23.0
20329,27.0
20330,35.0
20331,38.0
20332,31.0
20333,37.0
20334,20.0
20335,28.0
20336,35.0
20337,27.0
20338,42.0
20339,28.0
20340,25.0
20341,24.0
20342,57.0
20343,29.0
20344,36.0
20345,24.0
20346,45.0
20347,40.0
20348,30.0
20349,37.0
20350,24.0
20351,32.0
20352,34.0
20353,26.0
20354,30.0
20355,33.0
20356,37.0
20357,34.0
20358,29.0
20359,24.0
20360,24.0
20361,36.0
20362,30.0
20363,35.0
20364,27.0
20365,26.0
20366,30.0
20367,27.0
20368,32.0
20369,31.0
20370,31.0
20371,33.0
20372,31.0
20373,38.0
20374,30.0
20375,28.0
20376,29.0
20377,24.0
20378,30.0
20379,28.0
20380,25.0
20381,30.0
20382,29.0
20383,35.0
20384,24.0
20385,28.0
20386,33.0
20387,27.0
20388,25.0
20389,42.0
20390,41.0
20391,34.0
20392,42.0
20393,26.0
20394,45.0
20395,31.0
20396,38.0
20397,40.0
20398,28.0
20399,33.0
20400,39.0
20401,24.0
20402,26.0
20403,29.0
20404,23.0
20405,26.0
20406,26.0
20407,33.0
20408,27.0
20409,26.0
20410,26.0
20411,33.0
20412,26.0
20413,39.0
20414,26.0
20415,29.0
20416,32.0
20417,50.0
20418,49.0
20419,43.0
20420,24.0
20421,23.0
20422,36.0
20423,29.0
20424,24.0
20425,24.0
20426,40.0
20427,31.0
20428,25.0
20429,50.0
20430,29.0
20431,35.0
20432,28.0
20433,25.0
20434,33.0
20435,35.0
20436,31.0
20437,36.0
20438,24.0
20439,36.0
20440,28.0
20441,34.0
20442,24.0
20443,28.0
20444,23.0
20445,37.0
20446,27.0
20447,37.0
20448,33.0
20449,25.0
20450,28.0
20451,38.0
20452,25.0
20453,33.0
20454,27.0
20455,34.0
20456,26.0
20457,24.0
20458,27.0
20459,32.0
20460,26.0
20461,29.0
20462,32.0
20463,32.0
20464,52.0
20465,28.0
20466,30.0
20467,32.0
20468,26.0
20469,35.0
20470,52.0
20471,25.0
20472,24.0
20473,29.0
20474,29.0
20475,53.0
20476,39.0
20477,57.0
20478,29.0
20479,30.0
20480,37.0
20481,27.0
20482,27.0
20483,25.0
20484,33.0
20485,25.0
20486,26.0
20487,35.0
20488,28.0
20489,32.0
20490,24.0
20491,27.0
20492,24.0
20493,30.0
20494,28.0
20495,38.0
20496,24.0
20497,24.0
20498,41.0
20499,24.0
20500,26.0
20501,35.0
20502,39.0
20503,31.0
20504,33.0
20505,26.0
20506,31.0
20507,32.0
20508,34.0
20509,37.0
20510,33.0
20511,49.0
20512,39.0
20513,29.0
20514,23.0
20515,25.0
20516,26.0
20517,27.0
20518,44.0
20519,31.0
20520,26.0
20521,30.0
20522,22.0
20523,47.0
20524,25.0
20525,30.0
20526,32.0
20527,30.0
20528,27.0
20529,44.0
20530,24.0
20531,28.0
20532,25.0
20533,74.0
20534,28.0
20535,34.0
20536,32.0
20537,38.0
20538,32.0
20539,29.0
20540,40.0
20541,26.0
20542,29.0
20543,25.0
20544,30.0
20545,25.0
20546,25.0
20547,53.0
20548,29.0
20549,32.0
20550,23.0
20551,34.0
20552,27.0
20553,30.0
20554,29.0
20555,32.0
20556,28.0
20557,30.0
20558,27.0
20559,38.0
20560,26.0
20561,35.0
20562,30.0
20563,29.0
20564,31.0
20565,27.0
20566,27.0
20567,35.0
20568,29.0
20569,38.0
20570,26.0
20571,36.0
20572,22.0
20573,30.0
20574,37.0
20575,25.0
20576,28.0
20577,29.0
20578,26.0
20579,26.0
20580,37.0
20581,30.0
20582,41.0
20583,33.0
20584,25.0
20585,54.0
20586,50.0
20587,24.0
20588,30.0
20589,28.0
20590,27.0
20591,29.0
20592,29.0
20593,32.0
20594,28.0
20595,21.0
20596,23.0
20597,28.0
20598,35.0
20599,30.0
20600,26.0
20601,22.0
20602,28.0
20603,26.0
20604,38.0
20605,32.0
20606,45.0
20607,28.0
20608,34.0
20609,25.0
20610,29.0
20611,25.0
20612,59.0
20613,31.0
20614,27.0
20615,51.0
20616,25.0
20617,20.0
20618,25.0
20619,23.0
20620,28.0
20621,54.0
20622,27.0
20623,24.0
20624,40.0
20625,40.0
20626,33.0
20627,25.0
20628,24.0
20629,25.0
20630,25.0
20631,30.0
20632,29.0
20633,28.0
20634,31.0
20635,25.0
20636,34.0
20637,28.0
20638,22.0
20639,37.0
20640,46.0
20641,27.0
20642,27.0
20643,27.0
20644,57.0
20645,45.0
20646,28.0
20647,33.0
20648,45.0
20649,26.0
20650,31.0
20651,31.0
20652,39.0
20653,38.0
20654,32.0
20655,27.0
20656,23.0
20657,25.0
20658,29.0
20659,23.0
20660,48.0
20661,39.0
20662,36.0
20663,30.0
20664,32.0
20665,30.0
20666,26.0
20667,21.0
20668,26.0
20669,35.0
20670,26.0
20671,24.0
20672,32.0
20673,32.0
20674,34.0
20675,25.0
20676,29.0
20677,31.0
20678,18.0
20679,30.0
20680,32.0
20681,37.0
20682,23.0
20683,30.0
20684,29.0
20685,47.0
20686,21.0
20687,24.0
20688,29.0
20689,35.0
20690,35.0
20691,32.0
20692,42.0
20693,34.0
20694,26.0
20695,28.0
20696,27.0
20697,27.0
20698,25.0
20699,33.0
20700,25.0
20701,24.0
20702,30.0
20703,43.0
20704,31.0
20705,27.0
20706,42.0
20707,35.0
20708,27.0
20709,30.0
20710,28.0
20711,31.0
20712,29.0
20713,25.0
20714,25.0
20715,19.0
20716,40.0
20717,29.0
20718,33.0
20719,44.0
20720,41.0
20721,26.0
20722,36.0
20723,34.0
20724,26.0
20725,30.0
20726,26.0
20727,25.0
20728,27.0
20729,22.0
20730,35.0
20731,31.0
20732,32.0
20733,47.0
20734,39.0
20735,29.0
20736,30.0
20737,34.0
20738,37.0
20739,41.0
20740,32.0
20741,35.0
20742,29.0
20743,29.0
20744,24.0
20745,29.0
20746,28.0
20747,24.0
20748,29.0
20749,30.0
20750,26.0
20751,48.0
20752,36.0
20753,26.0
20754,25.0
20755,31.0
20756,27.0
20757,26.0
20758,45.0
20759,19.0
20760,28.0
20761,25.0
20762,37.0
20763,34.0
20764,32.0
20765,21.0
20766,26.0
20767,28.0
20768,48.0
20769,28.0
20770,22.0
20771,26.0
20772,29.0
20773,44.0
20774,36.0
20775,29.0
20776,39.0
20777,26.0
20778,25.0
20779,23.0
20780,38.0
20781,27.0
20782,35.0
20783,32.0
20784,28.0
20785,25.0
20786,24.0
20787,23.0
20788,30.0
20789,29.0
20790,23.0
20791,23.0
20792,28.0
20793,32.0
20794,34.0
20795,42.0
20796,21.0
20797,22.0
20798,30.0
20799,30.0
20800,31.0
20801,28.0
20802,32.0
20803,27.0
20804,50.0
20805,33.0
20806,30.0
20807,35.0
20808,27.0
20809,25.0
20810,27.0
20811,29.0
20812,23.0
20813,31.0
20814,30.0
20815,25.0
20816,39.0
20817,35.0
20818,30.0
20819,35.0
20820,26.0
20821,35.0
20822,28.0
20823,35.0
20824,29.0
20825,33.0
20826,21.0
20827,34.0
20828,27.0
20829,34.0
20830,26.0
20831,25.0
20832,30.0
20833,27.0
20834,22.0
20835,26.0
20836,33.0
20837,44.0
20838,29.0
20839,33.0
20840,20.0
20841,35.0
20842,22.0
20843,26.0
20844,27.0
20845,31.0
20846,36.0
20847,27.0
20848,49.0
20849,33.0
20850,47.0
20851,44.0
20852,34.0
20853,24.0
20854,52.0
20855,28.0
20856,24.0
20857,34.0
20858,33.0
20859,27.0
20860,29.0
20861,31.0
20862,34.0
20863,26.0
20864,25.0
20865,33.0
20866,34.0
20867,30.0
20868,30.0
20869,33.0
20870,35.0
20871,29.0
20872,26.0
20873,23.0
20874,31.0
20875,44.0
20876,27.0
20877,34.0
20878,28.0
20879,31.0
20880,43.0
20881,37.0
20882,23.0
20883,29.0
20884,27.0
20885,33.0
20886,26.0
20887,38.0
20888,30.0
20889,25.0
20890,23.0
20891,37.0
20892,26.0
20893,30.0
20894,28.0
20895,25.0
20896,43.0
20897,34.0
20898,24.0
20899,26.0
20900,34.0
20901,24.0
20902,30.0
20903,51.0
20904,28.0
20905,29.0
20906,26.0
20907,27.0
20908,32.0
20909,26.0
20910,30.0
20911,28.0
20912,32.0
20913,29.0
20914,25.0
20915,23.0
20916,25.0
20917,35.0
20918,46.0
20919,25.0
20920,36.0
20921,25.0
20922,29.0
20923,28.0
20924,41.0
20925,25.0
20926,32.0
20927,27.0
20928,21.0
20929,21.0
20930,31.0
20931,32.0
20932,32.0
20933,36.0
20934,26.0
20935,24.0
20936,33.0
20937,31.0
20938,32.0
20939,28.0
20940,24.0
20941,25.0
20942,26.0
20943,30.0
20944,24.0
20945,30.0
20946,25.0
20947,25.0
20948,37.0
20949,32.0
20950,27.0
20951,23.0
20952,25.0
20953,24.0
20954,46.0
20955,36.0
20956,28.0
20957,30.0
20958,29.0
20959,30.0
20960,27.0
20961,26.0
20962,27.0
20963,25.0
20964,23.0
20965,34.0
20966,27.0
20967,29.0
20968,24.0
20969,27.0
20970,35.0
20971,33.0
20972,50.0
20973,25.0
20974,33.0
20975,55.0
20976,27.0
20977,40.0
20978,53.0
20979,25.0
20980,25.0
20981,27.0
20982,24.0
20983,32.0
20984,22.0
20985,29.0
20986,27.0
20987,27.0
20988,26.0
20989,24.0
20990,23.0
20991,53.0
20992,29.0
20993,33.0
20994,27.0
20995,28.0
20996,35.0
20997,27.0
20998,31.0
20999,29.0
21000,34.0
21001,30.0
21002,47.0
21003,28.0
21004,28.0
21005,25.0
21006,20.0
21007,26.0
21008,28.0
21009,34.0
21010,26.0
21011,26.0
21012,36.0
21013,48.0
21014,28.0
21015,27.0
21016,20.0
21017,26.0
21018,37.0
21019,30.0
21020,37.0
21021,26.0
21022,30.0
21023,38.0
21024,30.0
21025,28.0
21026,23.0
21027,26.0
21028,36.0
21029,37.0
21030,27.0
21031,38.0
21032,28.0
21033,22.0
21034,25.0
21035,29.0
21036,36.0
21037,43.0
21038,39.0
21039,25.0
21040,24.0
21041,25.0
21042,23.0
21043,26.0
21044,25.0
21045,31.0
21046,21.0
21047,34.0
21048,26.0
21049,31.0
21050,29.0
21051,37.0
21052,27.0
21053,25.0
21054,27.0
21055,32.0
21056,28.0
21057,23.0
21058,32.0
21059,29.0
21060,24.0
21061,55.0
21062,28.0
21063,25.0
21064,27.0
21065,28.0
21066,23.0
21067,30.0
21068,26.0
21069,31.0
21070,23.0
21071,24.0
21072,28.0
21073,36.0
21074,18.0
21075,30.0
21076,40.0
21077,23.0
21078,35.0
21079,25.0
21080,27.0
21081,26.0
21082,29.0
21083,41.0
21084,23.0
21085,35.0
21086,31.0
21087,26.0
21088,26.0
21089,38.0
21090,27.0
21091,33.0
21092,30.0
21093,31.0
21094,30.0
21095,28.0
21096,34.0
21097,30.0
21098,29.0
21099,28.0
21100,25.0
21101,51.0
21102,52.0
21103,28.0
21104,31.0
21105,27.0
21106,25.0
21107,29.0
21108,28.0
21109,50.0
21110,30.0
21111,38.0
21112,32.0
21113,37.0
21114,43.0
21115,27.0
21116,25.0
21117,44.0
21118,27.0
21119,28.0
21120,47.0
21121,31.0
21122,24.0
21123,31.0
21124,26.0
21125,31.0
21126,31.0
21127,34.0
21128,28.0
21129,28.0
21130,30.0
21131,28.0
21132,33.0
21133,41.0
21134,36.0
21135,26.0
21136,32.0
21137,39.0
21138,26.0
21139,28.0
21140,35.0
21141,27.0
21142,28.0
21143,24.0
21144,24.0
21145,35.0
21146,33.0
21147,30.0
21148,29.0
21149,25.0
21150,28.0
21151,26.0
21152,26.0
21153,34.0
21154,27.0
21155,35.0
21156,29.0
21157,46.0
21158,23.0
21159,27.0
21160,28.0
21161,25.0
21162,22.0
21163,38.0
21164,30.0
21165,42.0
21166,30.0
21167,25.0
21168,28.0
21169,25.0
21170,28.0
21171,45.0
21172,35.0
21173,28.0
21174,28.0
21175,29.0
21176,29.0
21177,19.0
21178,37.0
21179,25.0
21180,26.0
21181,48.0
21182,32.0
21183,23.0
21184,34.0
21185,26.0
21186,34.0
21187,25.0
21188,26.0
21189,30.0
21190,31.0
21191,31.0
21192,24.0
21193,21.0
21194,33.0
21195,29.0
21196,33.0
21197,39.0
21198,28.0
21199,28.0
21200,33.0
21201,25.0
21202,33.0
21203,30.0
21204,29.0
21205,40.0
21206,33.0
21207,25.0
21208,32.0
21209,25.0
21210,29.0
21211,29.0
21212,30.0
21213,32.0
21214,34.0
21215,26.0
21216,33.0
21217,29.0
21218,29.0
21219,29.0
21220,55.0
21221,29.0
21222,27.0
21223,28.0
21224,26.0
21225,39.0
21226,30.0
21227,26.0
21228,45.0
21229,27.0
21230,30.0
21231,32.0
21232,30.0
21233,21.0
21234,28.0
21235,28.0
21236,33.0
21237,29.0
21238,34.0
21239,23.0
21240,27.0
21241,31.0
21242,30.0
21243,25.0
21244,29.0
21245,32.0
21246,24.0
21247,30.0
21248,28.0
21249,25.0
21250,24.0
21251,34.0
21252,26.0
21253,29.0
21254,28.0
21255,33.0
21256,29.0
21257,27.0
21258,25.0
21259,23.0
21260,28.0
21261,31.0
21262,34.0
21263,24.0
21264,33.0
21265,38.0
21266,41.0
21267,31.0
21268,29.0
21269,29.0
21270,27.0
21271,34.0
21272,23.0
21273,24.0
21274,24.0
21275,30.0
21276,29.0
21277,41.0
21278,34.0
21279,29.0
21280,32.0
21281,20.0
21282,32.0
21283,44.0
21284,30.0
21285,35.0
21286,49.0
21287,38.0
21288,25.0
21289,31.0
21290,32.0
21291,45.0
21292,30.0
21293,30.0
21294,29.0
21295,34.0
21296,34.0
21297,37.0
21298,30.0
21299,28.0
21300,23.0
21301,30.0
21302,26.0
21303,33.0
21304,26.0
21305,27.0
21306,32.0
21307,25.0
21308,22.0
21309,35.0
21310,23.0
21311,30.0
21312,28.0
21313,35.0
21314,26.0
21315,21.0
21316,43.0
21317,30.0
21318,43.0
21319,36.0
21320,33.0
21321,28.0
21322,31.0
21323,22.0
21324,55.0
21325,39.0
21326,21.0
21327,31.0
21328,31.0
21329,36.0
21330,36.0
21331,26.0
21332,32.0
21333,30.0
21334,24.0
21335,25.0
21336,22.0
21337,34.0
21338,23.0
21339,26.0
21340,29.0
21341,25.0
21342,43.0
21343,25.0
21344,25.0
21345,31.0
21346,32.0
21347,31.0
21348,28.0
21349,25.0
21350,32.0
21351,49.0
21352,33.0
21353,27.0
