,Monthly_Income
21832,95000.0
21833,34000.0
21834,11000.0
21835,18000.0
21836,25000.0
21837,15000.0
21838,16400.0
21839,40000.0
21840,13000.0
21841,95000.0
21842,3083.0
21843,16900.0
21844,22500.0
21845,14600.0
21846,40000.0
21847,20000.0
21848,76000.0
21849,62000.0
21850,18000.0
21851,26000.0
21852,56000.0
21853,95000.0
21854,95000.0
21855,41000.0
21856,21500.0
21857,27420.0
21858,95000.0
21859,30000.0
21860,35000.0
21861,35000.0
21862,14225.0
21863,20500.0
21864,20500.0
21865,1333.0
21866,34000.0
21867,35172.0
21868,21047.0
21869,20000.0
21870,20000.0
21871,25000.0
21872,15030.0
21873,28000.0
21874,17500.0
21875,15000.0
21876,19000.0
21877,35000.0
21878,17000.0
21879,36000.0
21880,30000.0
21881,12000.0
21882,10500.0
21883,28000.0
21884,20000.0
21885,12300.0
21886,22500.0
21887,29000.0
21888,15000.0
21889,10000.0
21890,17500.0
21891,16000.0
21892,19850.0
21893,13500.0
21894,49000.0
21895,10000.0
21896,8000.0
21897,24453.0
21898,29000.0
21899,41667.0
21900,47000.0
21901,30000.0
21902,9500.0
21903,25000.0
21904,21500.0
21905,63000.0
21906,12000.0
21907,12150.0
21908,29200.0
21909,65000.0
21910,20000.0
21911,95000.0
21912,31300.0
21913,54000.0
21914,20000.0
21915,35000.0
21916,25000.0
21917,17000.0
21918,25000.0
21919,55000.0
21920,31000.0
21921,22000.0
21922,25000.0
21923,20000.0
21924,65000.0
21925,12000.0
21926,19000.0
21927,25000.0
21928,20000.0
21929,24000.0
21930,15000.0
21931,30298.0
21932,16000.0
21933,17440.0
21934,30000.0
21935,19000.0
21936,47500.0
21937,26543.0
21938,25000.0
21939,16300.0
21940,15000.0
21941,30000.0
21942,15000.0
21943,2917.0
21944,95000.0
21945,35000.0
21946,49000.0
21947,94000.0
21948,25000.0
21949,25000.0
21950,20000.0
21951,14000.0
21952,29000.0
21953,95000.0
21954,95000.0
21955,22000.0
21956,46500.0
21957,13000.0
21958,27000.0
21959,9300.0
21960,30900.0
21961,45000.0
21962,90000.0
21963,50000.0
21964,25000.0
21965,25000.0
21966,15000.0
21967,34000.0
21968,15300.0
21969,13500.0
21970,89000.0
21971,17500.0
21972,31500.0
21973,20000.0
21974,20000.0
21975,30000.0
21976,50000.0
21977,27000.0
21978,70000.0
21979,17000.0
21980,32500.0
21981,28000.0
21982,18000.0
21983,95000.0
21984,25000.0
21985,31000.0
21986,12700.0
21987,18500.0
21988,88000.0
21989,10250.0
21990,24000.0
21991,83333.0
21992,12000.0
21993,30000.0
21994,20000.0
21995,55000.0
21996,35000.0
21997,11500.0
21998,10200.0
21999,20000.0
22000,30000.0
22001,18410.0
22002,17000.0
22003,95000.0
22004,18000.0
22005,35000.0
22006,30000.0
22007,35000.0
22008,20000.0
22009,90000.0
22010,22000.0
22011,10000.0
22012,13500.0
22013,13000.0
22014,15000.0
22015,20000.0
22016,15122.0
22017,53000.0
22018,23445.0
22019,25000.0
22020,75000.0
22021,12000.0
22022,95000.0
22023,15000.0
22024,23500.0
22025,18000.0
22026,36000.0
22027,13000.0
22028,25000.0
22029,10000.0
22030,19300.0
22031,60000.0
22032,25000.0
22033,30000.0
22034,24000.0
22035,43000.0
22036,10000.0
22037,71000.0
22038,12000.0
22039,25000.0
22040,31000.0
22041,15000.0
22042,13000.0
22043,25000.0
22044,43000.0
22045,20000.0
22046,15000.0
22047,8000.0
22048,50000.0
22049,20000.0
22050,45000.0
22051,10000.0
22052,37000.0
22053,14000.0
22054,10000.0
22055,75000.0
22056,14000.0
22057,8100.0
22058,17500.0
22059,21000.0
22060,10000.0
22061,13000.0
22062,21008.0
22063,65000.0
22064,35000.0
22065,36000.0
22066,18000.0
22067,13000.0
22068,43000.0
22069,30000.0
22070,95000.0
22071,40000.0
22072,13500.0
22073,51000.0
22074,95000.0
22075,25000.0
22076,23800.0
22077,20000.0
22078,26500.0
22079,22000.0
22080,10000.0
22081,50000.0
22082,12000.0
22083,12000.0
22084,45000.0
22085,30000.0
22086,7500.0
22087,23000.0
22088,25400.0
22089,12000.0
22090,21000.0
22091,23145.0
22092,15684.0
22093,53000.0
22094,19000.0
22095,24000.0
22096,45000.0
22097,18000.0
22098,50000.0
22099,17500.0
22100,28427.0
22101,23000.0
22102,24000.0
22103,30000.0
22104,95000.0
22105,11000.0
22106,70000.0
22107,25000.0
22108,17000.0
22109,45000.0
22110,54000.0
22111,20000.0
22112,19900.0
22113,17000.0
22114,29900.0
22115,15000.0
22116,56000.0
22117,30000.0
22118,50000.0
22119,8500.0
22120,5500.0
22121,18000.0
22122,22000.0
22123,25000.0
22124,22101.0
22125,19000.0
22126,19000.0
22127,33000.0
22128,22500.0
22129,2583.0
22130,57500.0
22131,9411.0
22132,11500.0
22133,43200.0
22134,10000.0
22135,18000.0
22136,26000.0
22137,15000.0
22138,43000.0
22139,17428.0
22140,37940.0
22141,47000.0
22142,95000.0
22143,27000.0
22144,10500.0
22145,28000.0
22146,45000.0
22147,20000.0
22148,95000.0
22149,7500.0
22150,35000.0
22151,42000.0
22152,14000.0
22153,26000.0
22154,0.0
22155,15500.0
22156,30000.0
22157,20000.0
22158,67000.0
22159,16500.0
22160,45000.0
22161,27000.0
22162,20000.0
22163,25000.0
22164,28000.0
22165,36000.0
22166,22000.0
22167,23000.0
22168,40000.0
22169,25000.0
22170,23200.0
22171,20000.0
22172,25000.0
22173,54100.0
22174,19800.0
22175,15000.0
22176,50000.0
22177,15500.0
22178,26500.0
22179,15500.0
22180,41667.0
22181,10000.0
22182,38000.0
22183,95000.0
22184,45000.0
22185,22000.0
22186,16623.0
22187,20000.0
22188,33000.0
22189,25000.0
22190,14500.0
22191,15016.0
22192,7500.0
22193,15500.0
22194,56000.0
22195,12000.0
22196,15000.0
22197,25000.0
22198,33000.0
22199,20000.0
22200,17000.0
22201,20000.0
22202,85000.0
22203,32000.0
22204,23000.0
22205,26800.0
22206,37500.0
22207,30100.0
22208,15000.0
22209,25500.0
22210,48000.0
22211,25000.0
22212,20000.0
22213,13500.0
22214,30000.0
22215,20000.0
22216,12000.0
22217,21000.0
22218,60000.0
22219,54000.0
22220,21000.0
22221,15000.0
22222,18000.0
22223,58333.0
22224,80000.0
22225,35000.0
22226,21000.0
22227,70000.0
22228,14388.0
22229,15000.0
22230,16000.0
22231,13600.0
22232,25000.0
22233,50000.0
22234,25000.0
22235,27000.0
22236,22000.0
22237,23000.0
22238,30000.0
22239,60000.0
22240,25500.0
22241,46000.0
22242,22360.0
22243,30000.0
22244,18300.0
22245,26000.0
22246,20000.0
22247,25000.0
22248,10000.0
22249,70000.0
22250,11000.0
22251,60000.0
22252,18060.0
22253,14499.0
22254,35000.0
22255,35000.0
22256,81000.0
22257,30000.0
22258,28000.0
22259,20000.0
22260,35000.0
22261,50000.0
22262,50000.0
22263,75000.0
22264,11000.0
22265,26000.0
22266,25000.0
22267,25000.0
22268,15000.0
22269,35000.0
22270,61000.0
22271,50000.0
22272,20052.0
22273,23000.0
22274,14803.0
22275,35000.0
22276,45000.0
22277,15000.0
22278,20000.0
22279,28000.0
22280,25000.0
22281,20000.0
22282,32000.0
22283,28000.0
22284,45000.0
22285,95000.0
22286,19000.0
22287,95000.0
22288,12000.0
22289,19500.0
22290,32000.0
22291,20000.0
22292,27000.0
22293,28000.0
22294,17000.0
22295,12500.0
22296,33000.0
22297,40000.0
22298,31000.0
22299,22000.0
22300,30000.0
22301,49000.0
22302,25000.0
22303,33017.0
22304,18000.0
22305,20000.0
22306,10758.0
22307,27000.0
22308,13500.0
22309,12000.0
22310,75000.0
22311,25000.0
22312,13500.0
22313,30000.0
22314,15088.0
22315,50000.0
22316,25000.0
22317,18300.0
22318,30000.0
22319,28000.0
22320,11500.0
22321,10000.0
22322,51500.0
22323,17739.0
22324,18200.0
22325,7000.0
22326,56000.0
22327,95000.0
22328,36500.0
22329,35000.0
22330,36000.0
22331,8000.0
22332,22000.0
22333,41000.0
22334,50000.0
22335,20000.0
22336,25000.0
22337,31571.0
22338,29400.0
22339,0.0
22340,11000.0
22341,26000.0
22342,50000.0
22343,16000.0
22344,23843.0
22345,23699.0
22346,27000.0
22347,20000.0
22348,15000.0
22349,30000.0
22350,15000.0
22351,58050.0
22352,31000.0
22353,95000.0
22354,13000.0
22355,27000.0
22356,95000.0
22357,8000.0
22358,16500.0
22359,15000.0
22360,15500.0
22361,10000.0
22362,11040.0
22363,21000.0
22364,21000.0
22365,27000.0
22366,35000.0
22367,22000.0
22368,49000.0
22369,22000.0
22370,95000.0
22371,40000.0
22372,45000.0
22373,15000.0
22374,15000.0
22375,25000.0
22376,41000.0
22377,17000.0
22378,32500.0
22379,70000.0
22380,50000.0
22381,18000.0
22382,25000.0
22383,26000.0
22384,45000.0
22385,38000.0
22386,40000.0
22387,25000.0
22388,15000.0
22389,67967.0
22390,40000.0
22391,31500.0
22392,13000.0
22393,10000.0
22394,18000.0
22395,35000.0
22396,35000.0
22397,15000.0
22398,40000.0
22399,50000.0
22400,21670.0
22401,15426.0
22402,21000.0
22403,25000.0
22404,20000.0
22405,15000.0
22406,55000.0
22407,15700.0
22408,11500.0
22409,21000.0
22410,95000.0
22411,80000.0
22412,12100.0
22413,75000.0
22414,15080.0
22415,42000.0
22416,20200.0
22417,43500.0
22418,47116.0
22419,95000.0
22420,30000.0
22421,16500.0
22422,11200.0
22423,58000.0
22424,25000.0
22425,35000.0
22426,25000.0
22427,11500.0
22428,28000.0
22429,40000.0
22430,17000.0
22431,17564.0
22432,8000.0
22433,20000.0
22434,50000.0
22435,27500.0
22436,5123.0
22437,40000.0
22438,12000.0
22439,19662.0
22440,12217.0
22441,33000.0
22442,18438.0
22443,25000.0
22444,33130.0
22445,52000.0
22446,45000.0
22447,25000.0
22448,43000.0
22449,26000.0
22450,8500.0
22451,10000.0
22452,34000.0
22453,58333.0
22454,20000.0
22455,14500.0
22456,18000.0
22457,26500.0
22458,14000.0
22459,15000.0
22460,54000.0
22461,14013.0
22462,35000.0
22463,50000.0
22464,20000.0
22465,25000.0
22466,12000.0
22467,30000.0
22468,19500.0
22469,9000.0
22470,12000.0
22471,23000.0
22472,8300.0
22473,26500.0
22474,48000.0
22475,21000.0
22476,20000.0
22477,21500.0
22478,23000.0
22479,26000.0
22480,31650.0
22481,30000.0
22482,95000.0
22483,15500.0
22484,23000.0
22485,36000.0
22486,43000.0
22487,31500.0
22488,23500.0
22489,95000.0
22490,37500.0
22491,12000.0
22492,22500.0
22493,23500.0
22494,65000.0
22495,25000.0
22496,35000.0
22497,10000.0
22498,15000.0
22499,9000.0
22500,25000.0
22501,21150.0
22502,32000.0
22503,75000.0
22504,15603.0
22505,27000.0
22506,25000.0
22507,28500.0
22508,25990.0
22509,30000.0
22510,95000.0
22511,31000.0
22512,42000.0
22513,20000.0
22514,8500.0
22515,20000.0
22516,25000.0
22517,4000.0
22518,56000.0
22519,50000.0
22520,40000.0
22521,12000.0
22522,30000.0
22523,95000.0
22524,50500.0
22525,61500.0
22526,15000.0
22527,95000.0
22528,17500.0
22529,22000.0
22530,50000.0
22531,16000.0
22532,25148.0
22533,12141.0
22534,9000.0
22535,19000.0
22536,30000.0
22537,9000.0
22538,41667.0
22539,28000.0
22540,15000.0
22541,12500.0
22542,15000.0
22543,64000.0
22544,22000.0
22545,20000.0
22546,12500.0
22547,16800.0
22548,19500.0
22549,95000.0
22550,1667.0
22551,25500.0
22552,27300.0
22553,46000.0
22554,30000.0
22555,42500.0
22556,22000.0
22557,28500.0
22558,20000.0
22559,58333.0
22560,36000.0
22561,62500.0
22562,50100.0
22563,15000.0
22564,17000.0
22565,10000.0
22566,12500.0
22567,47000.0
22568,41000.0
22569,80500.0
22570,20000.0
22571,38000.0
22572,30000.0
22573,25000.0
22574,58000.0
22575,9900.0
22576,60000.0
22577,30000.0
22578,16760.0
22579,14000.0
22580,20000.0
22581,24611.0
22582,10000.0
22583,22000.0
22584,11000.0
22585,18114.0
22586,38000.0
22587,55089.0
22588,25000.0
22589,44000.0
22590,95000.0
22591,41500.0
22592,65000.0
22593,18000.0
22594,95000.0
22595,18200.0
22596,56000.0
22597,26000.0
22598,20000.0
22599,26180.0
22600,15300.0
22601,57000.0
22602,17500.0
22603,28000.0
22604,28000.0
22605,27000.0
22606,26400.0
22607,26000.0
22608,80000.0
22609,15100.0
22610,32000.0
22611,25000.0
22612,95000.0
22613,15000.0
22614,54000.0
22615,10000.0
22616,60000.0
22617,16500.0
22618,95000.0
22619,24000.0
22620,12500.0
22621,18000.0
22622,20000.0
22623,40000.0
22624,83333.0
22625,27000.0
22626,80000.0
22627,20000.0
22628,14000.0
22629,30000.0
22630,21000.0
22631,30000.0
22632,24500.0
22633,35000.0
22634,60000.0
22635,41667.0
22636,30000.0
22637,15600.0
22638,27500.0
22639,15000.0
22640,25000.0
22641,24000.0
22642,28500.0
22643,20000.0
22644,25000.0
22645,28500.0
22646,95000.0
22647,37500.0
22648,11000.0
22649,21000.0
22650,90000.0
22651,30000.0
22652,10000.0
22653,20000.0
22654,15000.0
22655,31000.0
22656,22600.0
22657,88000.0
22658,42700.0
22659,22000.0
22660,14000.0
22661,20000.0
22662,25000.0
22663,42000.0
22664,75000.0
22665,11800.0
22666,24850.0
22667,16800.0
22668,20000.0
22669,21000.0
22670,57500.0
22671,13500.0
22672,95000.0
22673,95000.0
22674,28000.0
22675,39750.0
22676,54450.0
22677,95000.0
22678,24000.0
22679,50000.0
22680,27000.0
22681,25000.0
22682,26000.0
22683,15000.0
22684,16000.0
22685,60000.0
22686,10000.0
22687,15600.0
22688,14000.0
22689,15000.0
22690,70000.0
22691,16993.0
22692,8000.0
22693,24400.0
22694,30000.0
22695,53000.0
22696,40000.0
22697,11667.0
22698,40000.0
22699,13000.0
22700,18000.0
22701,10000.0
22702,22000.0
22703,20000.0
22704,5000.0
22705,95000.0
22706,35000.0
22707,16148.0
22708,10000.0
22709,20000.0
22710,32000.0
22711,50000.0
22712,17000.0
22713,10000.0
22714,41667.0
22715,95000.0
22716,17300.0
22717,22000.0
22718,16000.0
22719,37000.0
22720,13000.0
22721,15000.0
22722,48000.0
22723,24525.0
22724,15000.0
22725,60000.0
22726,30000.0
22727,32000.0
22728,25000.0
22729,26000.0
22730,25000.0
22731,19500.0
22732,40000.0
22733,45000.0
22734,25000.0
22735,22991.0
22736,25000.0
22737,28694.0
22738,25000.0
22739,25000.0
22740,25910.0
22741,2375.0
22742,14000.0
22743,28000.0
22744,19600.0
22745,25000.0
22746,12000.0
22747,49500.0
22748,36000.0
22749,7046.0
22750,24850.0
22751,15000.0
22752,25000.0
22753,33000.0
22754,12000.0
22755,28000.0
22756,12000.0
22757,18360.0
22758,22000.0
22759,80000.0
22760,18000.0
22761,10000.0
22762,21000.0
22763,21800.0
22764,17000.0
22765,17800.0
22766,50000.0
22767,50000.0
22768,27000.0
22769,13255.0
22770,25000.0
22771,95000.0
22772,10000.0
22773,21030.0
22774,25000.0
22775,25000.0
22776,65000.0
22777,13700.0
22778,20000.0
22779,51000.0
22780,57000.0
22781,20000.0
22782,33000.0
22783,17000.0
22784,15000.0
22785,18500.0
22786,11000.0
22787,17500.0
22788,18467.0
22789,22000.0
22790,27000.0
22791,50408.0
22792,30000.0
22793,17000.0
22794,15800.0
22795,58333.0
22796,79000.0
22797,49000.0
22798,21000.0
22799,15000.0
22800,20000.0
22801,55000.0
22802,84000.0
22803,20000.0
22804,11000.0
22805,13000.0
22806,36000.0
22807,27000.0
22808,17000.0
22809,19000.0
22810,27500.0
22811,14000.0
22812,1000.0
22813,21000.0
22814,17000.0
22815,28000.0
22816,44000.0
22817,25000.0
22818,11000.0
22819,17000.0
22820,14000.0
22821,38500.0
22822,50000.0
22823,30700.0
22824,50000.0
22825,20000.0
22826,16000.0
22827,18705.0
22828,19000.0
22829,43000.0
22830,22000.0
22831,30000.0
22832,44500.0
22833,15123.0
22834,45000.0
22835,23000.0
22836,15340.0
22837,32575.0
22838,9500.0
22839,35000.0
22840,60000.0
22841,95000.0
22842,20000.0
22843,50000.0
22844,50000.0
22845,26000.0
22846,12500.0
22847,50000.0
22848,22600.0
22849,85000.0
22850,27500.0
22851,15000.0
22852,25000.0
22853,18000.0
22854,15000.0
22855,24500.0
22856,25000.0
22857,50000.0
22858,60000.0
22859,25000.0
22860,69500.0
22861,43500.0
22862,12500.0
22863,20500.0
22864,49000.0
22865,25000.0
22866,14000.0
22867,18500.0
22868,16000.0
22869,34000.0
22870,15000.0
22871,61000.0
22872,7500.0
22873,14622.0
22874,12000.0
22875,25000.0
22876,43000.0
22877,60000.0
22878,28000.0
22879,22500.0
22880,13000.0
22881,13000.0
22882,25000.0
22883,15000.0
22884,34000.0
22885,52000.0
22886,21000.0
22887,74000.0
22888,76000.0
22889,30000.0
22890,15000.0
22891,28500.0
22892,55500.0
22893,42500.0
22894,41667.0
22895,17500.0
22896,15000.0
22897,23000.0
22898,54000.0
22899,45000.0
22900,34500.0
22901,20500.0
22902,15500.0
22903,34000.0
22904,19000.0
22905,17200.0
22906,16000.0
22907,13700.0
22908,9000.0
22909,40800.0
22910,16000.0
22911,14777.0
22912,40500.0
22913,38000.0
22914,22000.0
22915,20000.0
22916,25000.0
22917,40000.0
22918,15500.0
22919,95000.0
22920,50000.0
22921,19013.0
22922,50000.0
22923,18000.0
22924,28000.0
22925,80000.0
22926,25000.0
22927,15000.0
22928,22989.0
22929,41128.0
22930,15000.0
22931,15000.0
22932,25000.0
22933,95000.0
22934,11000.0
22935,25000.0
22936,50000.0
22937,75000.0
22938,12500.0
22939,95000.0
22940,20000.0
22941,90000.0
22942,74300.0
22943,25000.0
22944,15000.0
22945,16500.0
22946,18000.0
22947,15000.0
22948,22400.0
22949,35000.0
22950,28000.0
22951,29090.0
22952,40000.0
22953,19436.0
22954,32000.0
22955,62000.0
22956,17000.0
22957,15000.0
22958,40000.0
22959,24000.0
22960,23250.0
22961,50000.0
22962,16045.0
22963,91500.0
22964,16244.0
22965,15000.0
22966,71000.0
22967,6500.0
22968,49000.0
22969,20000.0
22970,48000.0
22971,55000.0
22972,45833.0
22973,95000.0
22974,20000.0
22975,80000.0
22976,18500.0
22977,5000.0
22978,25000.0
22979,43300.0
22980,21000.0
22981,43000.0
22982,14000.0
22983,42000.0
22984,15000.0
22985,23000.0
22986,10000.0
22987,13500.0
22988,20000.0
22989,60000.0
22990,7665.0
22991,38000.0
22992,50000.0
22993,15000.0
22994,18000.0
22995,11000.0
22996,12000.0
22997,30000.0
22998,23220.0
22999,16500.0
23000,15000.0
23001,15000.0
23002,19000.0
23003,23000.0
23004,40000.0
23005,10500.0
23006,36500.0
23007,9350.0
23008,23000.0
23009,12000.0
23010,42000.0
23011,17002.0
23012,46000.0
23013,22000.0
23014,36200.0
23015,58333.0
23016,50000.0
23017,17000.0
23018,23000.0
23019,22000.0
23020,95000.0
23021,81000.0
23022,8333.0
23023,25000.0
23024,30000.0
23025,30000.0
23026,30000.0
23027,60000.0
23028,16000.0
23029,36649.0
23030,35000.0
23031,24000.0
23032,95000.0
23033,50000.0
23034,12000.0
23035,95000.0
23036,15000.0
23037,15000.0
23038,28000.0
23039,25000.0
23040,10000.0
23041,29000.0
23042,18500.0
23043,54000.0
23044,83000.0
23045,11000.0
23046,17000.0
23047,17000.0
23048,25000.0
23049,42000.0
23050,25000.0
23051,60000.0
23052,7300.0
23053,25000.0
23054,15000.0
23055,25000.0
23056,14000.0
23057,18000.0
23058,50500.0
23059,17500.0
23060,60000.0
23061,10000.0
23062,25000.0
23063,22000.0
23064,35000.0
23065,24800.0
23066,25000.0
23067,44000.0
23068,48000.0
23069,22000.0
23070,17000.0
23071,95000.0
23072,30000.0
23073,50500.0
23074,55000.0
23075,12000.0
23076,25000.0
23077,22600.0
23078,20000.0
23079,30000.0
23080,26000.0
23081,27500.0
23082,20000.0
23083,16000.0
23084,18000.0
23085,80000.0
23086,25000.0
23087,65000.0
23088,38000.0
23089,2500.0
23090,21500.0
23091,50000.0
23092,1100.0
23093,23000.0
23094,17400.0
23095,28000.0
23096,25000.0
23097,26000.0
23098,10000.0
23099,13500.0
23100,20000.0
23101,55000.0
23102,41400.0
23103,18000.0
23104,21000.0
23105,15000.0
23106,30000.0
23107,25000.0
23108,15000.0
23109,10333.0
23110,25000.0
23111,95000.0
23112,55000.0
23113,25000.0
23114,50000.0
23115,70000.0
23116,50000.0
23117,10000.0
23118,33000.0
23119,20000.0
23120,52000.0
23121,10000.0
23122,19000.0
23123,95000.0
23124,12000.0
23125,15000.0
23126,55600.0
23127,14000.0
23128,19850.0
23129,21488.0
23130,17500.0
23131,65000.0
23132,20000.0
23133,25000.0
23134,15000.0
23135,95000.0
23136,8726.0
23137,41000.0
23138,19000.0
23139,22000.0
23140,15000.0
23141,60000.0
23142,37151.0
23143,18200.0
23144,40000.0
23145,32000.0
23146,39000.0
23147,17000.0
23148,25000.0
23149,30000.0
23150,12000.0
23151,60000.0
23152,20000.0
23153,25000.0
23154,22000.0
23155,32000.0
23156,95000.0
23157,35000.0
23158,41667.0
23159,58333.0
23160,47000.0
23161,9000.0
23162,25000.0
23163,15000.0
23164,9000.0
23165,11000.0
23166,18000.0
23167,30200.0
23168,22000.0
23169,25000.0
23170,40500.0
23171,15000.0
23172,35000.0
23173,15100.0
23174,92000.0
23175,8000.0
23176,70000.0
23177,27600.0
23178,23000.0
23179,10000.0
23180,10500.0
23181,25000.0
23182,28000.0
23183,25000.0
23184,5000.0
23185,50000.0
23186,9800.0
23187,70000.0
23188,18303.0
23189,12000.0
23190,22000.0
23191,95000.0
23192,17000.0
23193,25000.0
23194,22000.0
23195,17067.0
23196,35000.0
23197,70000.0
23198,30000.0
23199,50000.0
23200,72300.0
23201,23000.0
23202,68000.0
23203,19500.0
23204,20000.0
23205,95000.0
23206,19150.0
23207,44000.0
23208,28000.0
23209,50000.0
23210,95000.0
23211,50000.0
23212,34900.0
23213,18000.0
23214,16000.0
23215,16380.0
23216,31540.0
23217,37000.0
23218,23500.0
23219,19000.0
23220,10000.0
23221,14920.0
23222,15000.0
23223,16000.0
23224,95000.0
23225,13000.0
23226,25000.0
23227,24500.0
23228,43.0
23229,25000.0
23230,12000.0
23231,14350.0
23232,60000.0
23233,15000.0
23234,15250.0
23235,17393.0
23236,19670.0
23237,14000.0
23238,95000.0
23239,35000.0
23240,25000.0
23241,58333.0
23242,16500.0
23243,40000.0
23244,20000.0
23245,12300.0
23246,10000.0
23247,25000.0
23248,53000.0
23249,95000.0
23250,25000.0
23251,25000.0
23252,32000.0
23253,40000.0
23254,75000.0
23255,36000.0
23256,15000.0
23257,55000.0
23258,25000.0
23259,38600.0
23260,95000.0
23261,18000.0
23262,28000.0
23263,39000.0
23264,8000.0
23265,48300.0
23266,6000.0
23267,65000.0
23268,12700.0
23269,25000.0
23270,40000.0
23271,20000.0
23272,25000.0
23273,30000.0
23274,25000.0
23275,25000.0
23276,25000.0
23277,22000.0
23278,20000.0
23279,32000.0
23280,15000.0
23281,60000.0
23282,45000.0
23283,50000.0
23284,11458.0
23285,60000.0
23286,95000.0
23287,15000.0
23288,18000.0
23289,70000.0
23290,32000.0
23291,81000.0
23292,36000.0
23293,18500.0
23294,25000.0
23295,75000.0
23296,33000.0
23297,43000.0
23298,7000.0
23299,20500.0
23300,21500.0
23301,24800.0
23302,40000.0
23303,10000.0
23304,27900.0
23305,95000.0
23306,42000.0
23307,15000.0
23308,10500.0
